name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Nissan X-Trail,https://www.autotrader.co.uk/dealers/staffordshire/tamworth/drh-cars-limited-10004341,"£7,490",75900,,Manual,Diesel,3,SUV,,2.0L,2012 (12 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/nottinghamshire/sutton-in-ashfield/kirkby-road-garage-10011674,"£7,995",98000,,Manual,Diesel,2,SUV,,2.0L,2012 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£7,500",92000,,Manual,Diesel,,SUV,,2.0L,2012 (12 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hampshire/fareham/cars-of-fareham-490271,"£8,495",70000,,Manual,Diesel,,SUV,,2.0L,2012 (61 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hampshire/waterlooville/purbrook-motor-company-10023400,"£8,495",100000,,Manual,Diesel,,SUV,,2.0L,2012 (12 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£9,995",54565,,Automatic,Diesel,3,SUV,,2.0L,2012 (12 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/devon/tavistock/southwest-motor-company-316665,"£9,995",92990,,Automatic,Diesel,,SUV,,2.0L,2012 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/wiltshire/swindon/welcome-cars-307853,"£9,150",76000,,Manual,Diesel,,SUV,,2.0L,2012 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/burnley/queensgate-car-sales-10015992,"£11,295",54979,,Automatic,Diesel,2,SUV,,2.0L,2012 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£10,950",59880,,Manual,Diesel,,SUV,,2.0L,2012 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cleveland/stockton-on-tees/woodcroft-motors-684878,"£8,495",79800,,Automatic,Diesel,,SUV,,2.0L,2012 (61 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/highland/inverness/culloden-car-sales-14235,"£7,995",79277,,Manual,Diesel,2,SUV,,2.0L,2012 (61 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/surrey/south-croydon/capital-autos-centre-ltd-10023471,"£13,995",23000,,Automatic,Diesel,2,SUV,,2.0L,2013 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/north-lincolnshire/scunthorpe/eddie-wright-car-supermarket-9153,"£9,887",72868,,Manual,Diesel,,SUV,,2.0L,2013 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/kent/tonbridge/stillmans-of-sevenoaks-422685,"£8,990",82127,,Manual,Diesel,,SUV,,2.0L,2013 (13 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/birmingham/barclay-motor-company-3888,"£8,995",92300,,Manual,Diesel,2,SUV,,2.0L,2013 (13 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/accrington/rs-performance-nw-ltd-759867,"£7,995",87210,,Manual,Diesel,2,SUV,,2.0L,2013 (13 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/thornbury-car-centre-467133,"£10,655",78900,,Manual,Diesel,,SUV,,2.0L,2013 (62 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/county-durham/chester-le-street/dow-storey-346894,"£10,995",53000,,Automatic,Diesel,,SUV,,2.0L,2013 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/millennium-motors-16540,"£9,295",67985,,Manual,Diesel,,SUV,,2.0L,2013 (13 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£7,650",80000,,Manual,Diesel,4,SUV,,2.0L,2013 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/essex/waltham-abbey/braw-car-sales-10033361,"£10,550",66900,,Automatic,Diesel,5,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/buckinghamshire/iver/1st-choice-enterprise-ltd-10007337,"£7,950",69950,,Manual,Diesel,3,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/oxfordshire/wallingford/mr-motors-10028587,"£9,500",119033,,Automatic,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/middlesex/wembley/fm-motor-co-ltd-10027041,"£14,909",36000,,Automatic,Petrol,,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/huntingdonshire/peterborough/jj-premium-cars-ltd-10001028,"£11,699",64008,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gwent/blackwood-/swift-cars-705302,"£9,490",80000,,Manual,Diesel,,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/staffordshire/walsall/a1-autos-10032927,"£9,750",93000,,Manual,Diesel,2,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hampshire/fleet/village-cars-10006241,"£9,990",81000,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/yorkshire/sheffield/q-m-s-10026978,"£8,450",114543,,Manual,Diesel,3,SUV,,1.6L,2014 (14 reg)
Nissan X Trail,https://www.autotrader.co.uk/dealers/surrey/south-croydon/electric-cars-london-10034813,"£11,950",41324,,Automatic,Diesel,,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cheshire/widnes/widnes-nissan-15385,"£11,790",58809,,Automatic,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/essex/rochford/smk-performance-10019200,"£13,600",49650,130,Automatic,Diesel,,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/car-store-chesterfield-10018428,"£11,320",68013,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/bolton/black-stallion-cars-ltd-10028589,"£6,790",99000,,Manual,Diesel,3,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-yorkshire/halifax/motor-parc-ltd-10033618,"£7,795",110185,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/elton-cars-ltd-10003507,"£11,995",71966,,Manual,Diesel,3,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/blackburn/greenlight-10005981,"£7,975",87999,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hertfordshire/watford/prestige-motors-watford-ltd-10014078,"£12,995",73000,,Automatic,Diesel,,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hampshire/romsey/romsey-car-centre-561,"£11,495",64763,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/derbyshire/nottingham/e-s-p-cars-361463,"£10,500",88000,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/dorset/gillingham/jason-mead-car-sales-ltd-14328,"£9,495",101119,,Manual,Diesel,3,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/riverside-car-sales-5967,"£9,500",74153,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£10,000",64000,,Manual,Diesel,3,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/kent/faversham/autoworld-south-east-limited-16047,"£10,995",93188,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£16,000",8808,,Manual,Diesel,,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£10,250",101000,,Manual,Diesel,4,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/northumberland/newcastle-upon-tyne/gmz-motors-10026153,"£9,500",80500,,Manual,Diesel,,SUV,,2.0L,2014 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/sutton-coldfield/tom-poole-cars-22178,"£12,490",44900,,Manual,Diesel,,SUV,,1.6L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/brownhills/motorland-2008-ltd-747707,"£10,000",79000,,Manual,Diesel,,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£7,895",98232,,Manual,Diesel,4,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/northumberland/blyth/redburn-motor-company-2444776,"£10,495",56000,,Manual,Diesel,2,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/blackburn/north-west-autos-blackburn-155027,"£6,900",127612,,Manual,Diesel,2,SUV,,2.0L,2014 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/avon/clevedon/oaklands-automotive-limited-17159,"£10,949",59000,,Manual,Diesel,2,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/sudbury/vt-nash-specialist-cars-148542,"£9,990",58500,171,Manual,Diesel,2,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£9,250",110000,,Automatic,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/manchester/k-k-car-sales-ltd-750602,"£11,475",83224,,Manual,Diesel,2,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£14,990",57000,,Automatic,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/bury/the-car-group-10000955,"£11,777",32918,,Manual,Diesel,,Estate,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£12,950",65971,,Automatic,Diesel,3,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/fife/kirkcaldy/craignairn-cars-733,"£11,495",54000,,Manual,Diesel,2,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£12,590",62637,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/county-antrim/ballyclare/affordable-cars-and-commercials-10015701,"£8,995",77898,,Manual,Diesel,,SUV,,2.0L,
Nissan X-Trail,https://www.autotrader.co.uk/dealers/donnelly-and-taggart-motorstore-derrylondonderry-486230,"£9,985",66638,,Manual,Diesel,,SUV,,1.6L,
Nissan X-Trail,https://www.autotrader.co.uk,"£10,270",64000,,Manual,Diesel,2,SUV,,2.0L,2014 (63 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/renfrewshire/greenock/arnold-clark-greenock-155125,"£14,000",55875,,Manual,Diesel,,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/county-antrim/ballyclare/parkgate-auto-solutions-512902,"£10,495",89000,,Manual,Diesel,3,SUV,,1.6L,
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-yorkshire/keighley/motorhub-745504,"£6,989",168000,,Manual,Diesel,2,SUV,,1.6L,2014 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gloucestershire/cinderford/nick-king-car-sales-cinderford-10015399,"£9,490",71000,,Manual,Diesel,,SUV,,2.0L,2014 (14 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/surrey/cobham/south-west-surrey-car-sales-ltd-10014653,"£8,045",102354,,Manual,Diesel,3,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£12,000",59500,,Automatic,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hampshire/southampton/sparshatts-southampton-28128,"£13,854",29597,,Automatic,Diesel,3,SUV,,1.6L,2015 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/middlesex/southall/flexy-cars-ltd-10004959,"£11,189",55813,,Manual,Diesel,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hertfordshire/radlett/prestige-car-sales-limited-10024108,"£12,995",70000,,Automatic,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/kent/rochester/j-w-autos-10027557,"£12,000",69945,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/oxfordshire/bicester/eden-approved-bicester-10007698,"£12,000",59570,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/berkshire/maidenhead/carnexions-motor-company-ltd-284391,"£13,950",61000,,Manual,Petrol,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/car-smart-sales-10031729,"£8,490",116400,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/hertfordshire/hoddesdon/herts-and-essex-motor-company-ltd-756121,"£9,989",88567,,Manual,Diesel,3,SUV,ULEZ,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/essex/clacton-on-sea/shift-automotive-ltd-10013254,"£11,491",74000,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/warwickshire/birmingham/bridge-street-motors-ltd-10030936,"£9,990",109000,,Automatic,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/halesowen/delph-garage-3973,"£9,995",90000,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-10033152,"£11,200",56884,128,Manual,Diesel,3,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/marshall-approved-online-10034739,"£12,150",54023,,Manual,Diesel,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£9,090",87455,,Automatic,Diesel,,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/town-autos-1168528,"£9,790",88410,,Manual,Diesel,,SUV,,1.6L,2015 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/leicestershire/leicester/autobahn-sports-and-classics-10012665,"£8,250",103000,,Manual,Diesel,2,SUV,ULEZ,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£7,950",82000,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/surrey/surbiton/mazz-motors-852462,"£13,890",44642,,Automatic,Diesel,3,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gloucestershire/berkeley/autotrade-south-west-749072,"£10,994",45000,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/worcestershire/bromsgrove/shuker-cars-ltd-724795,"£12,995",66258,,Automatic,Diesel,4,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/nottinghamshire/mansfield/radfords-motor-sales-limited-306925,"£11,000",80600,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£11,500",72130,,Manual,Diesel,3,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/wiltshire/swindon/m-g-cars-134639,"£10,495",41000,130,Automatic,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£10,999",87000,,Automatic,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/essex/braintree/westdrive-kia-6883,"£11,995",64307,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/warwickshire/birmingham/bobs-car-sales-limited-10032061,"£10,990",91000,,Automatic,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/mercia-motors-149119,"£8,750",104591,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/george-rhodes-and-sons-ltd-8518,"£11,745",52080,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/minworth/roxburghe-500070,"£10,995",101600,,Manual,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/norfolk/norwich/hammond-cars-norwich-10008985,"£13,250",30502,,Automatic,Diesel,,SUV,,1.6L,2015 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/essex/chelmsford/car-kingdom-ltd-ltd-10012989,"£12,990",69000,,Automatic,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gwent/abertillery/elite-vehicles-direct-ltd-10008011,"£9,190",102490,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/walsall/walsall/the-motor-brokers-10027009,"£12,661",58000,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/worcestershire/stourport-on-seven/fields-dunley-service-station-9598,"£11,990",69987,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/stebbings-car-superstore-kings-lynn-8726,"£13,500",33062,,Manual,Petrol,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/halesowen/delph-garage-3973,"£10,495",70000,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancs/chorley/chorley-group-nissan-chorley-74369,"£12,600",41900,,Manual,Diesel,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/county-durham/darlington/evans-halshaw-citroen-darlington-114158,"£12,710",51030,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/merseyside/liverpool/da-blundell-car-sales-14917,"£9,990",87711,,Automatic,Diesel,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/middlesex/london/seraph-cars-525034,"£14,990",54863,,Automatic,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£9,200",53000,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/ipswich/michael-martin-car-sales-10025022,"£13,500",77650,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/derbyshire/derby/derby-nissan-652450,"£15,713",35652,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/mid-glamorgan/pontyclun/prestige-cars-cardiff-limited-10004296,"£11,891",39000,,Manual,Diesel,2,SUV,,2.0L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£11,500",59000,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-10015576,"£13,999",44670,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/mayfair-motor-solutions-limited-10031992,"£12,789",79980,,Automatic,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/wessex-nissan-bristol-10008807,"£12,494",77776,,Manual,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£11,500",66226,,Manual,Diesel,3,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/leicestershire/leicester/blackbird-crossroads-motors-730343,"£12,879",46482,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/ipswich/michael-martin-car-sales-10025022,"£15,000",43750,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/leicestershire/leicester/braunstone-crossroads-motor-company-27681,"£13,979",65151,,Manual,Petrol,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/south-yorkshire/rotherham/douglas-paul-select-61585,"£13,999",51700,,Manual,Petrol,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cheshire/widnes/widnes-mot-centre-limited-10004656,"£13,895",56226,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/manchester/magna-motor-group-ltd-10028098,"£12,800",50744,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-midlands/minworth/roxburghe-500070,"£17,000",25502,,Automatic,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/greater-manchester/manchester/tanyard-motors-669562,"£12,995",65616,130,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/ipswich/michael-martin-car-sales-10025022,"£12,500",85350,,Manual,Petrol,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£15,495",55000,,Automatic,Diesel,3,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£9,500",98772,,Manual,Diesel,2,SUV,,1.6L,2015 (64 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/bury/distinct-motors-ltd-10003264,"£13,989",43000,,Manual,Diesel,2,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/ipswich/michael-martin-car-sales-10025022,"£13,500",58250,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/leicestershire/hinckley/avl-online-ltd-10029384,"£12,500",61000,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/durham/sunderland/wearside-autoparc-42073,"£12,999",58223,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/somerset/illminster/brakes-motor-company-20666,"£10,495",76745,,Manual,Diesel,3,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/rossendale/valley-automobiles-ltd-10024085,"£11,499",74000,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/hr-cars-1-ltd-404564,"£13,490",55000,,Automatic,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/county-durham/darlington/evans-halshaw-citroen-darlington-114158,"£11,880",85413,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/northumberland/hexham/wylam-nissan-721803,"£10,995",80500,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£13,450",55000,,Manual,Petrol,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£10,750",96000,,Automatic,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/manchester/middleton-car-centre-10016961,"£12,495",89378,,Automatic,Diesel,2,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/bury/distinct-motors-ltd-10003264,"£11,749",55000,,Manual,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£11,200",72195,,Manual,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/hr-cars-1-ltd-404564,"£15,990",50000,,Automatic,Diesel,2,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/tyne-and-wear/houghton-le-spring/all-cars-direct-limited-10007334,"£13,999",55123,,Manual,Diesel,,SUV,,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/suffolk/ipswich/michael-martin-car-sales-10025022,"£11,000",113650,,Manual,Diesel,,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cheshire/altrincham/sjm-prestige-limited-10027057,"£14,999",37735,,Automatic,Diesel,3,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£13,750",34856,,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£11,000",93000,,Manual,Diesel,4,SUV,,1.6L,2015 (15 reg)
Nissan X Trail,https://www.autotrader.co.uk/dealers/lanarkshire/glasgow/eaglesham-garage-ltd-312213,"£9,995",82326,,Manual,Diesel,,SUV,ULEZ,1.6L,2015 (65 reg)
Nissan X-Trail,https://www.autotrader.co.uk,"£12,500",81800,,Automatic,Diesel,5,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/cheshire/stockport/chrome-motors-woodford-10007166,"£11,989",89000,130,Manual,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/lancashire/leigh/sams-motor-auto-care-centre-ltd-10008414,"£13,495",57800,,Automatic,Diesel,2,SUV,,1.6L,2015 (15 reg)
Nissan X-Trail,https://www.autotrader.co.uk/dealers/midlothian/newbridge/western-nissan-edinburgh-419988,"£14,395",36176,,Manual,Petrol,3,SUV,ULEZ,1.6L,2015 (65 reg)
