name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/somerset/bristol/benedicts-of-bristol-ltd-283954,"£19,990",38500,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/lancashire/manchester/dace-specialist-car-centre-manchester-trading-standards-approved-10016811,"£17,440",58000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/petersfield/rogate-garage-9500,"£23,994",34980,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/oxfordshire/abingdon/marshall-volkswagen-van-centre-oxford-milton-gate-44596,"£20,150",42049,,Manual,Diesel,,,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/herefordshire/ross-on-wye/parva-cars-10003221,"£19,500",22300,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/padiham/whitegate-motors-16445,"£14,400",111744,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£20,500",60000,190,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,500",44000,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/warwickshire/birmingham/quality-cars-and-commercials-ltd-2749675,"£19,140",42575,,Manual,Diesel,2,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/nissan-hanley-15054,"£22,499",15085,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/beckside-4x4-centre-10575,"£18,950",74562,190,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lincolnshire/lincoln/marshall-nissan-lincoln-126760,"£19,680",52158,,Manual,Diesel,,,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,000",77500,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£13,750",122000,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£20,400",60092,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,250",92720,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/central-service-garage-10921,"£19,674",54502,190,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/lancashire/nelson/clitheroe-road-car-sales-28613,"£18,450",71930,,Automatic,Diesel,,Pickup,,2.3L,2016 (65 reg)
Nissan Np300 Navara,https://www.autotrader.co.uk/dealers/yorkshire/hull/minster-car-co-10003626,"£18,750",53165,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£15,950",64000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£15,200",79812,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/j13-commercials-10029445,"£18,495",59000,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cheshire/macclesfield/j-w-rigby-car-commercial-3528,"£19,188",91146,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£14,751",133000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/chesterfield/whittington-moor/chesterfield-nissan-26553,"£17,250",79572,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/whs-709144,"£19,194",53000,150,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cheshire/macclesfield/macclesfield-trade-centre-10007151,"£19,200",62000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/tyne-and-wear/gateshead/lookers-ford-transit-centre-gateshead-10013286,"£20,159",50110,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/lancashire/bolton/westhoughton-motor-company-ltd-10002094,"£16,495",103182,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£15,750",111000,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/ripley/derbyshire-used-van-sales-10001230,"£16,795",73000,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£19,175",59223,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£16,950",96000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£21,750",27797,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/conwy/llandudno/junction-autopark-13999,"£22,800",58221,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/greater-manchester/oldham/tcs-group-19694,"£15,750",112000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£17,994",68500,,Automatic,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£21,000",52507,,Manual,Diesel,2,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk,"£21,000",24581,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/powys/newtown/jt-hughes-newtown-kia-28045,"£20,394",59604,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,990",65000,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/lancashire/chorley/gts-automotive-ltd-10017712,"£17,976",60000,,Manual,Diesel,2,Pickup,,2.3L,2016 (65 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/bury/rrg-nissan-bury-676375,"£17,994",74692,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/west-yorkshire/halifax/easy-car-credit-ltd-10024748,"£21,060",75507,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,500",92000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,000",46000,,Automatic,Diesel,,Pickup,,2.3L,
Nissan Navara,https://www.autotrader.co.uk/dealers/angus/dundee/peter-vardy-carz-dundee-10009109,"£18,995",44800,,Manual,Diesel,4,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,999",92000,,Automatic,Diesel,4,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/car-choice-teeside-122426,"£14,490",43000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/pudsey/vanstar-leeds-134676,"£22,193",28000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/midlothian/loanhead/western-nissan-edinburgh-straiton-10028816,"£21,594",54369,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/midlothian/newbridge/western-nissan-edinburgh-419988,"£22,194",44922,,Manual,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/county-fermanagh/enniskillen/donnelly-motorstore-enniskillen-486261,"£19,794",31000,,Manual,Diesel,,,,2.3L,
Nissan Navara 2.3dCi Tekna Double Cab 4WD Pickup,https://www.autotrader.co.uk/dealers/aberdeenshire/aberdeen/clark-commercials-aberdeen-21583,"£19,198",46166,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan NP300 Navara,https://www.autotrader.co.uk/dealers/highland/inverness/dicksons-of-inverness-4396,"£20,998",47022,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk,"£14,495",137000,,Automatic,Diesel,3,Pickup,,2.3L,
Nissan Navara,https://www.autotrader.co.uk,"£23,040",87700,190,Automatic,Diesel,,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/great-missenden/dm-vans-10015897,"£11,990",135000,,Manual,Diesel,3,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/keighley/motorhub-745504,"£8,489",211000,,Manual,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara Tekna,https://www.autotrader.co.uk/dealers/lincolnshire/grantham/chandlers-farm-equipment-ltd-10022163,"£18,290",18291,,Manual,Diesel,,Pickup,,,
Nissan Navara,https://www.autotrader.co.uk/dealers/somerset/taunton/creech-motor-company-592617,"£17,995",43000,,Manual,Diesel,2,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/north-yorkshire/harrogate/classic-marques-harrogate-ltd-6725,"£19,750",53253,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/nottinghamshire/mansfield/gk-motors-10003949,"£17,437",74751,,Manual,Diesel,,Pickup,,2.3L,2016 (66 reg)
Nissan NP300 NAVARA,https://www.autotrader.co.uk/dealers/clwyd/colwyn-bay/cars-of-conwy-10021981,"£19,995",48000,,Automatic,Diesel,,Pickup,,2.3L,2016 (16 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/sandy/my-next-car-10002884,"£9,990",143300,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/east-sussex/wadhurst/motor-4-u-limited-504849,"£12,990",75000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/east-sussex/wadhurst/motor-4-u-limited-504849,"£14,990",75000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/east-sussex/wadhurst/motor-4-u-limited-504849,"£15,990",69000,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/basildon/essex-vehicles-ltd-10020638,"£13,188",121028,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/leighton-buzzard/praters-10003215,"£21,000",60000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/surrey/farnham/rushmoor-motor-company-9377,"£17,495",72151,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/middlesex/northolt/brittania-autos-10009421,"£14,750",46000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/auto-select-bedford-ltd-10004677,"£17,990",65000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/carworld-superstore-10017779,"£17,990",61886,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/aldershot/yeomans-nissan-aldershot-10034014,"£18,995",41877,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hertfordshire/bishops-stortford/herts-prestige-10002277,"£20,400",58000,,Automatic,Diesel,,,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/portsmouth/low-mileage-centre-10786,"£17,994",72000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/suffolk/stowmarket/riverside-autos-26789,"£14,400",127154,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gwent/abertillery/nw-motor-trade-limited-10027155,"£17,988",70650,,Manual,Diesel,3,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/tunbridge-wells/axlr8-cars-commercials-9033,"£16,788",78000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/steeple/car-hunters-579636,"£14,995",111000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/leighton-buzzard/praters-10003215,"£19,000",77000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lincolnshire/grantham/marshall-nissan-grantham-14131,"£22,450",52778,,Automatic,Diesel,,,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/kimbolton-car-sales-10026498,"£14,995",98000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£17,395",63224,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,750",43747,,Manual,Diesel,3,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£22,500",37595,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/warwickshire/atherstone/atherstone-garage-ltd-7048,"£17,795",62500,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/norfolk/thetford/fresh-motors-ltd-10006429,"£17,000",97833,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-sussex/west-sussex/north-star-sussex-ltd-15947,"£20,394",71890,187,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/newcastle/madeley-heath-motors-2540265,"£22,482",33407,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/farnborough/west-heath-garage-416883,"£25,788",22125,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/s-m-specialist-cars-ltd-289759,"£17,490",30000,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/worcestershire/birmingham/orchard-motor-group-10016639,"£18,989",56000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/ashford/marshall-nissan-ashford-10011611,"£20,394",40064,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/norfolk/norwich/walters-motor-group-loddon-10014965,"£22,500",36978,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/chatham/clairmont-car-and-commercial-485056,"£18,594",85000,180,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/samys-car-sales-ltd-154418,"£18,990",79000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/north-yorkshire/catterick-garrison/car-city-uk-catterick-10034620,"£19,990",69853,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/suffolk/bury-st-edmonds/hammond-nissan-bury-st-edmunds-10004716,"£24,594",28518,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/norfolk/east-dereham/thurlow-nunn-east-dereham-6188,"£22,298",40492,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£18,000",74000,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/yorkshire/barnsley/j-w-motor-co-411773,"£16,990",61000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/halifax/easy-car-credit-ltd-10024748,"£19,194",47954,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk,"£22,600",51988,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/nelson/j13-commercials-10029445,"£18,495",65000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hertfordshire/bishops-stortford/herts-prestige-10002277,"£16,000",110000,190,Manual,Diesel,,,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£21,000",38119,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/lawson-motor-company-10217,"£19,990",51000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/halifax/easy-car-credit-ltd-10024748,"£17,754",99800,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/mid-glamorgan/pontypridd/greenaway-autos-ltd-10000597,"£23,390",29999,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/devon/honiton/otter-vale-motor-services-135706,"£21,495",53460,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gwent/tredegar/david-spear-commercial-vehicles-ltd-1634,"£25,788",35800,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/tts-car-sales-ltd-9475,"£25,995",39658,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/seeker-uk-21489,"£21,950",77000,,Automatic,Diesel,,Pickup,,2.5L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/somerset/yeovil/smv-commercials-ltd-334211,"£19,194",77950,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,000",56721,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/herts/letchworth/norton-way-nissan-552460,"£19,188",48305,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hertfordshire/bishops-stortford/herts-prestige-10002277,"£22,000",60000,190,Automatic,Diesel,,,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/essex/colchester/selectacars-15792,"£22,794",59614,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/bordon/tmc-motors-10005862,"£20,000",61997,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/motor-tech-10011265,"£18,690",109000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/devon/honiton/otter-vale-motor-services-135706,"£20,951",29400,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/christopher-andrew-cars-limited-10018267,"£22,800",31000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/chorley/motion-motor-company-701304,"£15,980",74000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/kent/dartford/marshall-nissan-dartford-142132,"£23,490",46557,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/buckinghamshire/high-wycombe/baxter-simpson-heritage-10017952,"£17,988",71833,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/leicestershire/leicester/east-midlands-vans-ltd-416858,"£23,700",24000,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£16,999",44823,,Automatic,Diesel,3,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/siston-brook-10015896,"£13,990",151000,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/tts-car-sales-ltd-9475,"£15,834",108037,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-midlands/tipton/central-car-clearance-593839,"£21,999",36500,,Automatic,Diesel,,,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/oldham/pavilion-motors-10016243,"£14,849",122021,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/niche-motor-co-25892,"£14,990",102000,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/shropshire/shrewsbury/robinson-and-young-10014765,"£20,994",71364,190,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/herefordshire/leominster/adam-v-neath-ltd-65899,"£23,394",32500,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/staffordshire/walsall/marshall-son-motors-ltd-124540,"£18,499",65019,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/norfolk/thetford/fresh-motors-ltd-10006429,"£18,000",87011,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£21,000",47500,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/herefordshire/ross-on-wye/parva-cars-10003221,"£18,000",79100,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£19,690",45000,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/castleford/allied-4-vans-479046,"£19,794",63630,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/lancashire/preston/m-p-motor-company-ltd-93044,"£18,354",92000,190,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/tts-car-sales-ltd-9475,"£18,834",63409,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/west-yorkshire/wakefield/harratts-used-car-centre-wakefield-25958,"£19,899",62270,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/hampshire/andover/bourne-valley-autos-11243,"£19,200",90650,,Automatic,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk,"£21,995",23391,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/the-van-shop-2580455,"£19,140",70000,190,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/tts-car-sales-ltd-9475,"£24,474",32016,,Manual,Diesel,2,Pickup,ULEZ,2.3L,2017 (67 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/south-yorkshire/barnsley/kirby-vehicle-sales-344737,"£21,234",65265,,Automatic,Diesel,,Pickup,ULEZ,2.3L,2017 (66 reg)
Nissan Navara,https://www.autotrader.co.uk/dealers/avon/weston-super-mare/autowholesale-16508,"£20,991",28700,,Manual,Diesel,,Pickup,ULEZ,2.3L,2017 (17 reg)
Nissan Navara,https://www.autotrader.co.uk,"£21,900",53000,,Automatic,Diesel,3,Pickup,ULEZ,2.3L,2017 (17 reg)
